Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
861,32.01,30.68,29.37
862,32.11,30.68,29.46
863,32.11,30.68,29.37
864,32.11,30.68,29.37
865,32.11,30.68,29.46
866,32.20,30.68,29.46
867,32.11,30.68,29.46
868,32.11,30.77,29.46
869,32.11,30.77,29.46
870,32.11,30.68,29.46
871,32.11,30.77,29.46
872,32.11,30.77,29.46
873,32.11,30.77,29.46
874,32.11,30.77,29.46
875,32.11,30.77,29.55
876,32.01,30.77,29.55
877,32.01,30.77,29.55
878,32.01,30.77,29.55
879,32.01,30.77,29.55
880,32.01,30.77,29.55
881,32.01,30.77,29.55
882,32.01,30.77,29.55
883,32.01,30.77,29.55
884,32.11,30.77,29.55
885,32.11,30.77,29.55
886,32.11,30.77,29.55
887,32.11,30.77,29.55
888,32.11,30.77,29.55
889,32.11,30.77,29.55
890,32.20,30.77,29.55
891,32.11,30.77,29.55
892,32.11,30.77,29.55
893,32.11,30.77,29.55
894,32.11,30.77,29.55
895,32.11,30.77,29.55
896,32.11,30.77,29.55
897,32.11,30.77,29.65
898,32.11,30.77,29.65
899,32.11,30.77,29.65
900,32.11,30.77,29.65
901,32.11,30.77,29.65
902,32.11,30.77,29.65
903,32.11,30.77,29.65
904,32.11,30.77,29.65
905,32.11,30.77,29.65
906,32.11,30.77,29.65
907,32.11,30.77,29.65
908,32.11,30.77,29.55
909,32.11,30.77,29.65
910,32.11,30.77,29.65
911,32.11,30.77,29.65
912,32.11,30.77,29.65
913,32.11,30.77,29.65
914,32.11,30.77,29.65
915,32.11,30.77,29.65
916,32.11,30.77,29.65
917,32.11,30.77,29.65
918,32.11,30.77,29.65
919,32.11,30.77,29.65
920,32.20,30.87,29.65
921,32.11,30.77,29.65
922,32.11,30.77,29.65
923,32.11,30.77,29.65
924,32.11,30.77,29.65
925,32.11,30.77,29.65
926,32.20,30.77,29.65
927,32.20,30.87,29.65
928,32.11,30.77,29.65
929,32.11,30.77,29.65
930,32.11,30.77,29.65
931,32.11,30.77,29.65
932,32.11,30.77,29.65
933,32.11,30.77,29.65
934,32.11,30.77,29.65
935,32.11,30.77,29.65
936,32.01,30.77,29.65
937,32.11,30.87,29.65
938,32.11,30.87,29.65
939,32.11,30.77,29.65
940,32.11,30.77,29.65
941,32.11,30.87,29.65
942,32.11,30.87,29.65
943,32.11,30.87,29.65
944,32.20,30.87,29.65
945,32.20,30.87,29.65
946,32.20,30.87,29.65
947,32.20,30.87,29.65
948,32.20,30.87,29.65
949,32.30,30.87,29.65
950,32.30,30.87,29.65
951,32.20,30.87,29.55
952,32.30,30.87,29.65
953,32.30,30.87,29.65
954,32.30,30.87,29.55
955,32.30,30.87,29.55
956,32.30,30.87,29.65
957,32.30,30.87,29.65
958,32.30,30.87,29.65
959,32.30,30.87,29.65
960,32.30,30.96,29.65
961,32.30,30.87,29.65
962,32.30,30.96,29.74
963,32.30,30.96,29.74
964,32.30,30.96,29.74
965,32.30,30.87,29.74
966,32.30,30.96,29.74
967,32.30,30.87,29.74
968,32.30,30.96,29.74
969,32.30,30.96,29.74
970,32.30,30.96,29.74
971,32.30,30.96,29.74
972,32.30,30.96,29.74
973,32.30,30.96,29.74
974,32.30,30.96,29.74
975,32.30,30.96,29.74
976,32.30,30.96,29.74
977,32.30,30.96,29.74
978,32.30,30.96,29.74
979,32.30,30.96,29.74
980,32.30,30.96,29.74
981,32.30,30.96,29.74
