Temps (s), T1 (°C), T2 (°C), T3 (°C),Ampérage (A)
2850,18.16,19.85,20.47,0.0
2851,18.07,19.94,20.47,0.0
2852,18.07,19.94,20.38,0.0
2853,18.07,19.94,20.38,0.0
2854,18.07,19.94,20.47,0.0
2855,18.07,19.94,20.47,0.0
2856,18.07,19.85,20.38,0.0
2857,18.07,19.85,20.47,0.0
2858,18.07,19.94,20.47,0.0
2859,18.16,19.85,20.38,0.0
2860,18.07,19.85,20.47,0.0
2861,18.07,19.85,20.38,0.0
2862,18.07,19.85,20.38,0.0
2863,18.07,19.85,20.38,0.0
2864,18.07,19.85,20.38,0.0
2865,18.07,19.85,20.38,0.0
2866,18.07,19.85,20.38,0.0
2867,18.07,19.85,20.38,0.0
