Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
857,17.54,19.59,19.77
858,17.54,19.50,19.68
859,17.54,19.50,19.77
860,17.54,19.50,19.77
861,17.54,19.50,19.77
862,17.54,19.50,19.77
863,17.54,19.50,19.68
864,17.54,19.50,19.77
865,17.54,19.50,19.68
866,17.54,19.50,19.68
867,17.54,19.50,19.68
868,17.54,19.50,19.68
869,17.54,19.50,19.68
870,17.54,19.50,19.68
871,17.54,19.50,19.68
872,17.54,19.50,19.68
873,17.54,19.50,19.68
874,17.54,19.50,19.68
875,17.54,19.50,19.68
876,17.54,19.50,19.68
877,17.45,19.50,19.68
878,17.45,19.50,19.68
879,17.54,19.50,19.68
880,17.45,19.50,19.77
881,17.45,19.50,19.77
882,17.45,19.50,19.77
883,17.45,19.50,19.77
884,17.45,19.50,19.77
885,17.54,19.50,19.77
886,17.54,19.50,19.68
887,17.54,19.50,19.77
888,17.54,19.59,19.77
889,17.54,19.59,19.86
890,17.45,19.59,19.86
891,17.45,19.59,19.86
892,17.45,19.59,19.86
893,17.45,19.59,19.86
894,17.45,19.59,19.86
895,17.45,19.59,19.86
896,17.36,19.59,19.86
897,17.45,19.59,19.86
898,17.36,19.50,19.86
899,17.36,19.50,19.86
900,17.36,19.50,19.77
901,17.36,19.50,19.86
902,17.36,19.50,19.77
903,17.36,19.50,19.86
904,17.36,19.50,19.86
905,17.36,19.50,19.86
906,17.36,19.50,19.86
907,17.36,19.50,19.86
908,17.36,19.50,19.86
909,17.36,19.50,19.77
910,17.36,19.50,19.77
911,17.36,19.50,19.77
912,17.36,19.50,19.77
913,17.36,19.50,19.77
914,17.36,19.50,19.77
915,17.36,19.50,19.77
916,17.36,19.50,19.68
917,17.36,19.41,19.68
918,17.36,19.41,19.68
919,17.36,19.41,19.68
920,17.36,19.41,19.68
921,17.36,19.41,19.77
922,17.36,19.41,19.77
923,17.45,19.41,19.68
924,17.36,19.50,19.68
925,17.45,19.41,19.68
926,17.36,19.50,19.68
927,17.36,19.50,19.68
928,17.45,19.50,19.68
929,17.45,19.50,19.68
930,17.45,19.50,19.68
931,17.45,19.50,19.68
932,17.36,19.50,19.68
933,17.36,19.50,19.68
934,17.36,19.50,19.68
935,17.36,19.50,19.77
936,17.45,19.50,19.77
937,17.36,19.59,19.77
938,17.36,19.59,19.77
939,17.36,19.59,19.77
940,17.45,19.50,19.77
941,17.36,19.50,19.77
942,17.36,19.50,19.77
943,17.36,19.50,19.77
944,17.36,19.50,19.77
945,17.45,19.50,19.68
946,17.45,19.50,19.68
947,17.45,19.50,19.68
948,17.36,19.50,19.68
949,17.36,19.50,19.68
950,17.36,19.50,19.68
951,17.36,19.50,19.68
952,17.45,19.50,19.68
953,17.36,19.50,19.68
954,17.36,19.50,19.77
955,17.45,19.50,19.77
956,17.36,19.50,19.77
957,17.45,19.50,19.77
958,17.45,19.50,19.77
959,17.63,19.50,19.77
960,17.71,19.50,19.77
961,17.89,19.50,19.77
962,18.07,19.50,19.77
963,18.16,19.50,19.77
964,18.34,19.50,19.77
965,18.43,19.50,19.77
966,18.61,19.50,19.77
967,18.70,19.59,19.77
968,18.79,19.59,19.77
969,18.88,19.59,19.77
970,18.96,19.59,19.77
971,19.05,19.68,19.77
972,19.14,19.68,19.77
973,19.23,19.77,19.77
974,19.32,19.77,19.77
975,19.32,19.77,19.77
976,19.41,19.86,19.77
977,19.50,19.86,19.77
978,19.50,19.86,19.77
979,19.59,19.95,19.86
980,19.68,19.95,19.86
981,19.68,20.04,19.86
